id,article_id,article_name,number_requested,created_at,article_type,language,original_article_id,news_blob_uri
688,d1f953ee-0d16-4d47-af94-25a5d1b935b6,"Featured speakers included Endeavor Catalyst Managing Partner Allen Taylor, Golden Gate Ventures Partner Michael Lints, CNBC 'Mad Money' Host Jim Cramer, JPMorgan Managing Director Anu Aiyengar, The House of Suntory President Masaki Morimoto, and Head of ",1,2025-11-19 03:25:55.155695,Business and Investment,en,,news/d1f953ee-0d16-4d47-af94-25a5d1b935b6.zip
689,d8ca6c2f-0e5f-4d22-84c8-bb59290e133b,"Featured speakers included Endeavor Catalyst Managing Partner Allen Taylor, Golden Gate Ventures Partner Michael Lints, CNBC 'Mad Money' Host Jim Cramer, JPMorgan Managing Director Anu Aiyengar, The House of Suntory President Masaki Morimoto, and Head of ",1,2025-11-19 03:57:29.389298,Business and Investment,en,,news/d8ca6c2f-0e5f-4d22-84c8-bb59290e133b.zip
696,9c31006d-f7ab-4dcf-833b-55dc50d5fb6c,모든 제품 뉴스 보기 산업별 뉴스를 찾거나 귀하에게 가장 중요한 토픽을 검색하십시오 자동차 & 교통 비즈니스 & 금융 엔터테인먼트 & 미디어 사회 & 문화 정책 & 공익 소비자 기술 모든 분야 & 토빅 보기 특집 분야 업계 최고인 당사 제품을 통해 배포된 기사 중 선택된 특집기사 금융 서비스 &투자 전체 보기 건강 전체 보기 여행 전체 보기 모든 특집기사,1,2025-11-19 03:59:02.963141,Technology,en,,news/9c31006d-f7ab-4dcf-833b-55dc50d5fb6c.zip
709,f3a9cff6-8b84-44f6-8697-a426d7f205a5,I think the Israeli public finds it entirely credible that Hezbollah is trying to rebuild its capabilities after the 2024 war and is in favor of airstrikes — although Israel would be happier if it could count on the Lebanese government to disable Hezbolla,1,2025-11-20 16:56:09.423395,News and Politics,en,,news/f3a9cff6-8b84-44f6-8697-a426d7f205a5.zip
766,a9ac1b11-7a9d-4c9c-80ec-cbc46c69930f,"Industries and organizations we serve Corporations Government Legal News & media Professional services firms Tax & accounting Work that matters inside thomson reuters Unlocking the Power of AI: Our First Enterprise-Wide Learning Day • Chris Louie, Head of",1,2025-11-20 18:45:15.534293,News and Politics,en,,news/a9ac1b11-7a9d-4c9c-80ec-cbc46c69930f.zip
788,73019dac-8aa0-4099-afed-3f7df41c129e,"Some of the online ads you are served may be based on the content of the page you’re visiting, some may be based on registration information you provide, and other ads may be customized based on predictions about your interests generated from your visits ",1,2025-11-27 00:47:53.800093,Technology,en,,news/73019dac-8aa0-4099-afed-3f7df41c129e.zip
803,84273809-485e-4225-b3e1-832986474440,CONTENT: The system is temporarily unavailable,1,2025-11-27 04:01:12.242687,Technology,en,,news/84273809-485e-4225-b3e1-832986474440.zip
817,c4fa48a6-2753-4e4a-ab43-826733aae886,AUTHENTICATED ARTICLE: Boston Globe Article by a lack of public input in the project reflect his singular belief in himself as a tastemaker and obsessive attention to detail. In the first 10 months of his second term,1,2025-11-27 18:24:55.098286,News and Politics,en,,news/c4fa48a6-2753-4e4a-ab43-826733aae886.zip
839,45c8da1a-4757-4123-9adc-ea8078b5b717,AUTHENTICATED ARTICLE: Boston Globe Article by the Agriculture Department. Officials have characterized the plan as part of an effort to save taxpayer dollars and bring the agency closer to farmers and rural communities. Critics argue that the move will p,1,2025-11-28 15:01:52.62257,News and Politics,en,,news/45c8da1a-4757-4123-9adc-ea8078b5b717.zip
853,57528fef-eef0-469c-b1e2-fca5cef46f32,"Read full story Newton Highlands Village Enhancement project gets pushback from area council After two years of planning, and around half a million dollars invested, the City Council approved the Newton Highlands Village Enhancement Project with a 20-2 vo",1,2025-11-30 18:15:42.44035,News and Politics,en,,news/57528fef-eef0-469c-b1e2-fca5cef46f32.zip
873,a6cedbaa-b0ac-43b5-9c10-9a46ecdb721a,"ARTICLE: These two guys in Eastern Massachusetts set world records over and over, and became close friends along the way by the lessons he’s learned on his record-setting quest. Cooper read the drafts and offered suggestions.) When they tell the story of ",1,2025-12-05 18:04:57.425974,Others,en,,news/a6cedbaa-b0ac-43b5-9c10-9a46ecdb721a.zip
889,cd202357-8dd1-4ed2-8a04-0ebc0371a01d,"A Podcast Turducken: With Wow in the World, Terrestrials and Circle Round (11/17/25)",1,2025-12-22 16:51:52.810018,Technology,en,,news/cd202357-8dd1-4ed2-8a04-0ebc0371a01d.zip
912,4fa4ec99-b7cc-44fa-9156-cf3112f56493,СТАТЬЯ: Пять развлечений в Ньютоне в эти выходные: Newton Beacon от ваших соседей и фондов,1,2025-12-22 21:24:27.472888,Business and Investment,en,,news/4fa4ec99-b7cc-44fa-9156-cf3112f56493.zip
928,907a2702-6f16-473e-b4a3-5997795d56b4,文章：奥利弗宣布市议会委员会任务——丹·阿特金森的《牛顿灯塔》牛顿市议会议长当选人约翰·奥利弗和副总统戴维·卡利斯（最近当选连任）宣布了他们对市议会各委员会的选拔。“我们相信我们已经实现了视角的平衡,1,2025-12-24 02:36:00.28129,News and Politics,en,,news/907a2702-6f16-473e-b4a3-5997795d56b4.zip
718,d42f274e-4053-4e13-899f-d7247760bec1,AUTHENTICATED ARTICLE: Boston Globe Article by his mother outside of Stacy Middle School in Milford. Three weeks later,1,2025-11-20 17:45:01.092184,Technology,en,,news/d42f274e-4053-4e13-899f-d7247760bec1.zip
720,8512819f-66f5-4467-8126-78e62fcdefae,"CONTENT: FAQ Topics Events Home Delivery Digital Subscriptions Group Subscriptions & Partnerships Technical Help Company Information Help Finding Something Suggestions/Comments Customer Service Hours (Monday-Friday 7 AM-8 PM, Saturday and Sunday 8 AM-3 PM",1,2025-11-20 17:45:48.088463,Technology,en,,news/8512819f-66f5-4467-8126-78e62fcdefae.zip
728,eb883cfc-b99f-490e-8c34-9ea6f77708a9,Regina Spektor: From Temping as a Receptionist to Your Favorite Artist's Favorite Artist,1,2025-11-20 18:08:14.269617,Lifestyle and Entertainment,en,,news/eb883cfc-b99f-490e-8c34-9ea6f77708a9.zip
736,0378608d-46e4-4df5-b76d-27bd7e7c85b8,Magnolia: Chip & Joanna Gaines. From House Flipping to Household Name,1,2025-11-20 18:17:14.905104,Lifestyle and Entertainment,en,,news/0378608d-46e4-4df5-b76d-27bd7e7c85b8.zip
773,8d0cd606-f985-4759-9886-ed68340bc3b1,ARTICLE: Pentagon Opens Inquiry Into Senator Mark Kelly Over What Hegseth Calls ‘Seditious’ Video by SKIP ADVERTISEMENT Pentagon Opens Inquiry Into Senator Mark Kelly Over What Hegseth Calls ‘Seditious’ Video The defense secretary called the senator’s rem,1,2025-11-25 18:29:47.04451,News and Politics,en,,news/8d0cd606-f985-4759-9886-ed68340bc3b1.zip
792,ba69f683-1062-4267-afc8-87632d43e07c,"Some of the online ads you are served may be based on the content of the page you’re visiting, some may be based on registration information you provide, and other ads may be customized based on predictions about your interests generated from your visits ",1,2025-11-27 01:13:13.924469,Technology,en,,news/ba69f683-1062-4267-afc8-87632d43e07c.zip
804,40d1c36b-2e71-45a0-b97a-3090c9d89210,"CONTENT: Wednesday, November 26, 2025 Read online Today's Business Headlines Campbell’s fires executive who said company’s products are for ‘poor people’ A former employee recorded the executive making racist comments and mocking the company’s products an",1,2025-11-27 04:43:47.452779,Business and Investment,en,,news/40d1c36b-2e71-45a0-b97a-3090c9d89210.zip
821,aa8c85a7-c869-4d15-8092-07f1c8822f3b,AUTHENTICATED ARTICLE: Boston Globe Article by nearly 100 percent and e-scooter injuries increased by more than 45 percent annually. Advertisement The trauma we see as doctors includes massive head and facial injuries,1,2025-11-27 18:26:18.540366,Education and Learning,en,,news/aa8c85a7-c869-4d15-8092-07f1c8822f3b.zip
850,42c09237-f076-406b-8d60-3c566d480965,AUTHENTICATED ARTICLE: Boston Globe Article by teeth,1,2025-11-30 17:37:49.647281,Technology,en,,news/42c09237-f076-406b-8d60-3c566d480965.zip
856,6d786601-5e91-470b-80b3-3620847b6f1b,"ARTICLE: Proposed alcohol tax aims to fund recovery efforts, but restaurants warn of added costs - Newton Beacon by Newton’s state senator would give Massachusetts cities and towns the option to increase taxes on alcohol sales to fund local addiction prev",1,2025-11-30 18:16:07.180453,News and Politics,en,,news/6d786601-5e91-470b-80b3-3620847b6f1b.zip
880,4b25b388-d7de-42e2-a34b-99f3b7920551,ARTICLE: City of Quincy dedicates new park to hometown president John Quincy Adams by sculptor Sergey Eylanbekov. He also created the city’s statues of John Hancock,1,2025-12-05 18:06:06.567328,News and Politics,en,,news/4b25b388-d7de-42e2-a34b-99f3b7920551.zip
893,f2555401-c467-45a3-814a-a0e9c4c6c986,"ARTICLE: Coalition of Boston churches, community leaders rally to fight food insecurity, pass out over 350 turkeys by the federal government created a great deal of anxiety and fear",1,2025-12-22 16:52:39.789349,News and Politics,en,,news/f2555401-c467-45a3-814a-a0e9c4c6c986.zip
915,2dc76348-d6d6-4f34-9080-adc6b7666434,"СТАТЬЯ: MassDot подала иск против компании в связи с аварией на Ньютон-Биконе в 2022 году одним из водителей, которая повредила эстакаду I-90 на Оберн-стрит в Ньютоне. Государству пришлось не только отремонтировать мост",1,2025-12-24 01:17:33.288062,News and Politics,en,,news/2dc76348-d6d6-4f34-9080-adc6b7666434.zip
937,86b5c0c0-150b-424c-869e-aee0f6d54b6e,"Мексика, Перу и Эфиопия также поддерживают это движение, предлагая путешественникам возможность воочию увидеть, как производится органический кофе и как экологически безопасные методы приносят пользу местным сообществам, предлагая незабываемые впечатления от кофе. Каков результат? Путешествие, позволяющее путешественникам глубже погрузиться в землю",1,2025-12-24 22:25:58.237698,Technology,en,,news/86b5c0c0-150b-424c-869e-aee0f6d54b6e.zip
948,c1b1a3e8-5be4-4242-ab16-677dd5de6ad9,"2007 On September 20, 2007, the Canadian dollar reached parity with the US dollar for the first time in close to 31 years, with a 62% rise in less than six years driven in part by record high prices for oil and other commodities by 1972. 1974 On April 24",1,2025-12-25 03:18:38.60066,News and Politics,en,,news/c1b1a3e8-5be4-4242-ab16-677dd5de6ad9.zip
955,68603845-f58a-4342-b988-0d7aa2ff4e4d,"СОДЕРЖАНИЕ: Стратегический обмен мнениями «Беседа с Питером Малдауни» в разделе «Планы и трасты» 7 октября 2025 г. Питер Малдауни, старший вице-президент и руководитель отдела институциональной стратегии и стратегии с участием нескольких активов, рассказал изданию Plans & Trusts о роли эмоционального интеллекта (EQ) в формировании культуры совета директоров и повышении эффективности",1,2025-12-25 03:21:17.717173,News and Politics,en,,news/68603845-f58a-4342-b988-0d7aa2ff4e4d.zip
956,81c6667f-f556-4980-b01e-450788cd0932,СТАТЬЯ: Тенденции в распределении активов: зарождение комплексного портфельного подхода Питера Малдауни На протяжении десятилетий,1,2025-12-25 03:21:20.571532,Business and Investment,en,,news/81c6667f-f556-4980-b01e-450788cd0932.zip
1023,40cf1b38-16b3-4772-8aeb-7fb1262055c6,ARTICLE: The Trade-Off Nobody Is Making by 1930. The technology that was supposed to eliminate the industry expanded it fourfold. This pattern has repeated so consistently across two centuries that economists stopped being surprised by it. The history is ,1,2026-05-28 21:15:15.132483,Technology,en,,news/40cf1b38-16b3-4772-8aeb-7fb1262055c6.zip
958,d0729565-1d38-44da-a30c-b19934928df6,"2007 20 сентября 2007 года канадский доллар впервые почти за 31 год достиг паритета с долларом США. Менее чем за шесть лет он вырос на 62%, что отчасти было вызвано рекордно высокими ценами на нефть и другие сырьевые товары к 1972 году. 1974 год 24 апреля",1,2025-12-25 03:21:32.931768,News and Politics,en,,news/d0729565-1d38-44da-a30c-b19934928df6.zip
960,b315990b-2feb-48cb-b3fc-baca13995aa2,"В этом году человеческие желания, отражающие вечные потребности, сосредоточены на безопасности и стабильности (мир, порядок, здоровье), связях и принадлежности (любовь, семья, община), автономии и власти (свобода, достижения, статус), а также на смысле и росте (знания, цели, самореализация), которые часто усиливаются текущими глобальными событиями, требующими контроля, справедливости и подлинной связи в условиях неопределенности, обусловленной текущими глобальными событиями, требующими контроля",1,2025-12-25 03:38:46.342655,Education and Learning,en,,news/b315990b-2feb-48cb-b3fc-baca13995aa2.zip
971,7614c6c4-733f-4018-8f9c-bc042a8aebe1,"ОРГАНИЗАЦИЯ ПРОГРАММНОГО ОБЕСПЕЧЕНИЯ ОРГАНИЗАЦИЯ, ОРИЕНТИРОВАННАЯ НА РАЗВЕДКУ Данные хранятся в 8-12 отдельных системах Брокеры информации переводят информацию между инструментами Менеджеры существуют для передачи статуса вверх Ответы на вопросы совета директоров занимают недели Каждый вопрос создает мини-проект Аналитика — отстающий индикатор Удаленная работа угрожает видимости Иерархия, необходимая для управления информационным потоком Лучшие таланты терпимо относятся к политике Одна система постоянно наблюдает за всем Агенты автоматически обрабатывают перевод Состояние поверхностей интеллекта без подсказок Ответы доступны мгновенно, с контекст Результаты улучшаются рекурсивно и автоматически Прогнозирование — главный показатель: удаленная работа укрепляет модель. Иерархия сглаживается — слои не приносят пользы. Лучшие таланты привлекаются к высококвалифицированной работе. Организационные последствия не видны письменно и занимают несколько дней.",1,2026-05-24 21:34:22.587923,Technology,en,,news/7614c6c4-733f-4018-8f9c-bc042a8aebe1.zip
1007,34530db5-f223-4756-bbbf-48d403eef85e,"Организации, у которых остались хоть капли человеческого фактора, видят, что преимущества не только уменьшились, но и обратили вспять — они оказались ниже того, с чего они начинали, поскольку стоимость и сложность инструментов растут, а узкое место, ограничивающее скорость искусственного интеллекта, сохраняется. К концу 2025 года — его первому полному году в бизнесе — доход Medvi составил 401 миллион долларов. Рентабельность чистой прибыли: 16,2%. Его единственный наемный работник: брат. Газета «Нью-Йорк Таймс» проверила финансовые показатели. Сейчас ожидается, что в 2026 году он заработает 1,8 миллиарда долларов. Для сравнения",1,2026-05-26 13:40:54.093403,Technology,en,,news/34530db5-f223-4756-bbbf-48d403eef85e.zip
